row_id,service,zone,weight_lbs,packaging,rate_usd,page,source_row,source_data,extraction_method
171,ground,2,31,FedEx Envelope,22.80,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
172,ground,2,31,FedEx Pak,26.46,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
173,ground,2,31,FedEx Box,29.09,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
174,ground,2,31,FedEx Tube,34.59,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
175,ground,2,31,Your Packaging,43.87,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
176,home_delivery,2,31,FedEx Envelope,22.80,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
177,home_delivery,2,31,FedEx Pak,26.46,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
178,home_delivery,2,31,FedEx Box,29.09,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
179,home_delivery,2,31,FedEx Tube,34.59,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
180,home_delivery,2,31,Your Packaging,43.87,pdf_page_106,21,"['', '31', '22.80', '26.46', '29.09', '34.59', '43.87', '51.47', '60.32']",pdfplumber
181,ground,2,32,FedEx Envelope,22.81,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
182,ground,2,32,FedEx Pak,26.47,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
183,ground,2,32,FedEx Box,29.10,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
184,ground,2,32,FedEx Tube,34.60,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
185,ground,2,32,Your Packaging,43.88,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
186,home_delivery,2,32,FedEx Envelope,22.81,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
187,home_delivery,2,32,FedEx Pak,26.47,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
188,home_delivery,2,32,FedEx Box,29.10,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
189,home_delivery,2,32,FedEx Tube,34.60,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
190,home_delivery,2,32,Your Packaging,43.88,pdf_page_106,22,"['', '32', '22.81', '26.47', '29.10', '34.60', '43.88', '51.48', '60.98']",pdfplumber
191,ground,2,33,FedEx Envelope,22.94,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
192,ground,2,33,FedEx Pak,26.86,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
193,ground,2,33,FedEx Box,30.41,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
194,ground,2,33,FedEx Tube,36.22,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
195,ground,2,33,Your Packaging,46.64,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
196,home_delivery,2,33,FedEx Envelope,22.94,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
197,home_delivery,2,33,FedEx Pak,26.86,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
198,home_delivery,2,33,FedEx Box,30.41,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
199,home_delivery,2,33,FedEx Tube,36.22,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
200,home_delivery,2,33,Your Packaging,46.64,pdf_page_106,23,"['', '33', '22.94', '26.86', '30.41', '36.22', '46.64', '53.18', '62.63']",pdfplumber
201,ground,2,34,FedEx Envelope,23.08,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
202,ground,2,34,FedEx Pak,27.46,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
203,ground,2,34,FedEx Box,31.37,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
204,ground,2,34,FedEx Tube,37.49,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
205,ground,2,34,Your Packaging,46.65,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
206,home_delivery,2,34,FedEx Envelope,23.08,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
207,home_delivery,2,34,FedEx Pak,27.46,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
208,home_delivery,2,34,FedEx Box,31.37,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
209,home_delivery,2,34,FedEx Tube,37.49,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
210,home_delivery,2,34,Your Packaging,46.65,pdf_page_106,24,"['', '34', '23.08', '27.46', '31.37', '37.49', '46.65', '54.77', '65.63']",pdfplumber
211,ground,2,35,FedEx Envelope,23.51,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
212,ground,2,35,FedEx Pak,28.92,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
213,ground,2,35,FedEx Box,32.41,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
214,ground,2,35,FedEx Tube,38.39,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
215,ground,2,35,Your Packaging,47.45,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
216,home_delivery,2,35,FedEx Envelope,23.51,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
217,home_delivery,2,35,FedEx Pak,28.92,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
218,home_delivery,2,35,FedEx Box,32.41,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
219,home_delivery,2,35,FedEx Tube,38.39,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
220,home_delivery,2,35,Your Packaging,47.45,pdf_page_106,25,"['', '35', '23.51', '28.92', '32.41', '38.39', '47.45', '56.18', '66.10']",pdfplumber
221,ground,2,41,FedEx Envelope,26.01,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
222,ground,2,41,FedEx Pak,32.38,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
223,ground,2,41,FedEx Box,36.56,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
224,ground,2,41,FedEx Tube,43.97,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
225,ground,2,41,Your Packaging,55.37,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
226,home_delivery,2,41,FedEx Envelope,26.01,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
227,home_delivery,2,41,FedEx Pak,32.38,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
228,home_delivery,2,41,FedEx Box,36.56,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
229,home_delivery,2,41,FedEx Tube,43.97,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
230,home_delivery,2,41,Your Packaging,55.37,pdf_page_106,27,"['', '41', '26.01', '32.38', '36.56', '43.97', '55.37', '64.51', '74.85']",pdfplumber
231,ground,2,42,FedEx Envelope,26.02,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
232,ground,2,42,FedEx Pak,32.50,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
233,ground,2,42,FedEx Box,37.98,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
234,ground,2,42,FedEx Tube,44.11,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
235,ground,2,42,Your Packaging,55.62,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
236,home_delivery,2,42,FedEx Envelope,26.02,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
237,home_delivery,2,42,FedEx Pak,32.50,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
238,home_delivery,2,42,FedEx Box,37.98,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
239,home_delivery,2,42,FedEx Tube,44.11,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
240,home_delivery,2,42,Your Packaging,55.62,pdf_page_106,28,"['', '42', '26.02', '32.50', '37.98', '44.11', '55.62', '65.61', '75.23']",pdfplumber
241,ground,2,43,FedEx Envelope,26.52,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
242,ground,2,43,FedEx Pak,32.96,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
243,ground,2,43,FedEx Box,38.04,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
244,ground,2,43,FedEx Tube,46.36,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
245,ground,2,43,Your Packaging,58.64,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
246,home_delivery,2,43,FedEx Envelope,26.52,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
247,home_delivery,2,43,FedEx Pak,32.96,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
248,home_delivery,2,43,FedEx Box,38.04,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
249,home_delivery,2,43,FedEx Tube,46.36,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
250,home_delivery,2,43,Your Packaging,58.64,pdf_page_106,29,"['', '43', '26.52', '32.96', '38.04', '46.36', '58.64', '67.99', '77.28']",pdfplumber
251,ground,2,44,FedEx Envelope,26.88,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
252,ground,2,44,FedEx Pak,33.46,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
253,ground,2,44,FedEx Box,39.02,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
254,ground,2,44,FedEx Tube,47.19,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
255,ground,2,44,Your Packaging,58.98,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
256,home_delivery,2,44,FedEx Envelope,26.88,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
257,home_delivery,2,44,FedEx Pak,33.46,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
258,home_delivery,2,44,FedEx Box,39.02,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
259,home_delivery,2,44,FedEx Tube,47.19,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
260,home_delivery,2,44,Your Packaging,58.98,pdf_page_106,30,"['', '44', '26.88', '33.46', '39.02', '47.19', '58.98', '70.10', '78.08']",pdfplumber
261,ground,2,45,FedEx Envelope,26.93,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
262,ground,2,45,FedEx Pak,33.47,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
263,ground,2,45,FedEx Box,39.03,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
264,ground,2,45,FedEx Tube,47.20,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
265,ground,2,45,Your Packaging,59.00,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
266,home_delivery,2,45,FedEx Envelope,26.93,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
267,home_delivery,2,45,FedEx Pak,33.47,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
268,home_delivery,2,45,FedEx Box,39.03,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
269,home_delivery,2,45,FedEx Tube,47.20,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
270,home_delivery,2,45,Your Packaging,59.00,pdf_page_106,31,"['', '45', '26.93', '33.47', '39.03', '47.20', '59.00', '71.47', '78.63']",pdfplumber
271,ground,2,52,FedEx Envelope,27.69,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
272,ground,2,52,FedEx Pak,34.63,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
273,ground,2,52,FedEx Box,41.64,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
274,ground,2,52,FedEx Tube,50.51,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
275,ground,2,52,Your Packaging,64.10,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
276,home_delivery,2,52,FedEx Envelope,27.69,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
277,home_delivery,2,52,FedEx Pak,34.63,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
278,home_delivery,2,52,FedEx Box,41.64,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
279,home_delivery,2,52,FedEx Tube,50.51,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
280,home_delivery,2,52,Your Packaging,64.10,pdf_page_107,4,"['', '52', '27.69', '34.63', '41.64', '50.51', '64.10', '77.44', '86.96']",pdfplumber
281,ground,2,53,FedEx Envelope,27.70,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
282,ground,2,53,FedEx Pak,34.64,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
283,ground,2,53,FedEx Box,41.66,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
284,ground,2,53,FedEx Tube,51.01,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
285,ground,2,53,Your Packaging,64.11,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
286,home_delivery,2,53,FedEx Envelope,27.70,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
287,home_delivery,2,53,FedEx Pak,34.64,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
288,home_delivery,2,53,FedEx Box,41.66,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
289,home_delivery,2,53,FedEx Tube,51.01,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
290,home_delivery,2,53,Your Packaging,64.11,pdf_page_107,5,"['', '53', '27.70', '34.64', '41.66', '51.01', '64.11', '77.45', '87.81']",pdfplumber
291,ground,2,54,FedEx Envelope,27.71,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
292,ground,2,54,FedEx Pak,34.65,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
293,ground,2,54,FedEx Box,41.72,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
294,ground,2,54,FedEx Tube,51.10,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
295,ground,2,54,Your Packaging,64.13,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
296,home_delivery,2,54,FedEx Envelope,27.71,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
297,home_delivery,2,54,FedEx Pak,34.65,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
298,home_delivery,2,54,FedEx Box,41.72,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
299,home_delivery,2,54,FedEx Tube,51.10,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
300,home_delivery,2,54,Your Packaging,64.13,pdf_page_107,6,"['', '54', '27.71', '34.65', '41.72', '51.10', '64.13', '77.46', '87.82']",pdfplumber
301,ground,2,55,FedEx Envelope,27.72,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
302,ground,2,55,FedEx Pak,34.66,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
303,ground,2,55,FedEx Box,41.73,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
304,ground,2,55,FedEx Tube,51.11,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
305,ground,2,55,Your Packaging,64.14,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
306,home_delivery,2,55,FedEx Envelope,27.72,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
307,home_delivery,2,55,FedEx Pak,34.66,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
308,home_delivery,2,55,FedEx Box,41.73,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
309,home_delivery,2,55,FedEx Tube,51.11,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
310,home_delivery,2,55,Your Packaging,64.14,pdf_page_107,7,"['', '55', '27.72', '34.66', '41.73', '51.11', '64.14', '77.47', '87.83']",pdfplumber
311,ground,2,61,FedEx Envelope,29.06,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
312,ground,2,61,FedEx Pak,36.35,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
313,ground,2,61,FedEx Box,43.20,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
314,ground,2,61,FedEx Tube,54.69,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
315,ground,2,61,Your Packaging,65.85,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
316,home_delivery,2,61,FedEx Envelope,29.06,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
317,home_delivery,2,61,FedEx Pak,36.35,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
318,home_delivery,2,61,FedEx Box,43.20,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
319,home_delivery,2,61,FedEx Tube,54.69,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
320,home_delivery,2,61,Your Packaging,65.85,pdf_page_107,9,"['', '61', '29.06', '36.35', '43.20', '54.69', '65.85', '77.82', '92.70']",pdfplumber
321,ground,2,62,FedEx Envelope,30.25,pdf_page_107,10,"['', '62', '30.25', '38.94', '43.90', '56.23', '66.86', '79.01', '93.83']",pdfplumber
